"DXXPT66X.Code.or.Value","DXXPT66X.Value.Description","DXXPT66X.Count","DXXPT66X.Cumulative","DXXPT66X.Skip.to.Item"
"-14.6 to 496.3","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
