"DXXPT44Y.Code.or.Value","DXXPT44Y.Value.Description","DXXPT44Y.Count","DXXPT44Y.Cumulative","DXXPT44Y.Skip.to.Item"
"85.8 to 313.3","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
