"DXXPT43Y.Code.or.Value","DXXPT43Y.Value.Description","DXXPT43Y.Count","DXXPT43Y.Cumulative","DXXPT43Y.Skip.to.Item"
"96.2 to 294.4","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
