"DXXPT9Y.Code.or.Value","DXXPT9Y.Value.Description","DXXPT9Y.Count","DXXPT9Y.Cumulative","DXXPT9Y.Skip.to.Item"
"139.9 to 397","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
