"DXXPT41Y.Code.or.Value","DXXPT41Y.Value.Description","DXXPT41Y.Count","DXXPT41Y.Cumulative","DXXPT41Y.Skip.to.Item"
"116.6 to 350.4","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
