"DXXPT6Y.Code.or.Value","DXXPT6Y.Value.Description","DXXPT6Y.Count","DXXPT6Y.Cumulative","DXXPT6Y.Skip.to.Item"
"52.6 to 293.3","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
