"DXXPT73X.Code.or.Value","DXXPT73X.Value.Description","DXXPT73X.Count","DXXPT73X.Cumulative","DXXPT73X.Skip.to.Item"
"116.4 to 760.1","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
