"DXXPT21X.Code.or.Value","DXXPT21X.Value.Description","DXXPT21X.Count","DXXPT21X.Cumulative","DXXPT21X.Skip.to.Item"
"31 to 481.7","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
