"DXXPT41X.Code.or.Value","DXXPT41X.Value.Description","DXXPT41X.Count","DXXPT41X.Cumulative","DXXPT41X.Skip.to.Item"
"232.7 to 873.6","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
