"DXXPT14Y.Code.or.Value","DXXPT14Y.Value.Description","DXXPT14Y.Count","DXXPT14Y.Cumulative","DXXPT14Y.Skip.to.Item"
"116.9 to 351.9","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
