"DXXPT20X.Code.or.Value","DXXPT20X.Value.Description","DXXPT20X.Count","DXXPT20X.Cumulative","DXXPT20X.Skip.to.Item"
"44.1 to 602.2","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
