"DXXPT66Y.Code.or.Value","DXXPT66Y.Value.Description","DXXPT66Y.Count","DXXPT66Y.Cumulative","DXXPT66Y.Skip.to.Item"
"58.5 to 304.7","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
