"DXXPT12Y.Code.or.Value","DXXPT12Y.Value.Description","DXXPT12Y.Count","DXXPT12Y.Cumulative","DXXPT12Y.Skip.to.Item"
"45.6 to 290.8","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
