"DXXPT8X.Code.or.Value","DXXPT8X.Value.Description","DXXPT8X.Count","DXXPT8X.Cumulative","DXXPT8X.Skip.to.Item"
"44.5 to 679.9","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
