"DXXPT26X.Code.or.Value","DXXPT26X.Value.Description","DXXPT26X.Count","DXXPT26X.Cumulative","DXXPT26X.Skip.to.Item"
"65.2 to 620","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
