"DXXPT13Y.Code.or.Value","DXXPT13Y.Value.Description","DXXPT13Y.Count","DXXPT13Y.Cumulative","DXXPT13Y.Skip.to.Item"
"126.7 to 364.4","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
