"DXXPT55X.Code.or.Value","DXXPT55X.Value.Description","DXXPT55X.Count","DXXPT55X.Cumulative","DXXPT55X.Skip.to.Item"
"164.7 to 804.4","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
