"DXXPT59Y.Code.or.Value","DXXPT59Y.Value.Description","DXXPT59Y.Count","DXXPT59Y.Cumulative","DXXPT59Y.Skip.to.Item"
"45.4 to 290.5","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
