"DXXPT15X.Code.or.Value","DXXPT15X.Value.Description","DXXPT15X.Count","DXXPT15X.Cumulative","DXXPT15X.Skip.to.Item"
"11 to 459.1","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
