"DXXPT31Y.Code.or.Value","DXXPT31Y.Value.Description","DXXPT31Y.Count","DXXPT31Y.Cumulative","DXXPT31Y.Skip.to.Item"
"107.8 to 336.6","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
