"DXXPT11X.Code.or.Value","DXXPT11X.Value.Description","DXXPT11X.Count","DXXPT11X.Cumulative","DXXPT11X.Skip.to.Item"
"61.9 to 563.5","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
