"DXXPT35X.Code.or.Value","DXXPT35X.Value.Description","DXXPT35X.Count","DXXPT35X.Cumulative","DXXPT35X.Skip.to.Item"
"54.5 to 554.2","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
