"DXXPT30Y.Code.or.Value","DXXPT30Y.Value.Description","DXXPT30Y.Count","DXXPT30Y.Cumulative","DXXPT30Y.Skip.to.Item"
"54.4 to 293.6","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
