"DXXPT12Y.Code.or.Value","DXXPT12Y.Value.Description","DXXPT12Y.Count","DXXPT12Y.Cumulative","DXXPT12Y.Skip.to.Item"
"44.2 to 275.8","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
