"DXXPT12X.Code.or.Value","DXXPT12X.Value.Description","DXXPT12X.Count","DXXPT12X.Cumulative","DXXPT12X.Skip.to.Item"
"42.1 to 543.3","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
