"DXXPT69X.Code.or.Value","DXXPT69X.Value.Description","DXXPT69X.Count","DXXPT69X.Cumulative","DXXPT69X.Skip.to.Item"
"-17.3 to 493.7","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
