"DXXPT49X.Code.or.Value","DXXPT49X.Value.Description","DXXPT49X.Count","DXXPT49X.Cumulative","DXXPT49X.Skip.to.Item"
"45.7 to 547.6","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
