"DXXPT14X.Code.or.Value","DXXPT14X.Value.Description","DXXPT14X.Count","DXXPT14X.Cumulative","DXXPT14X.Skip.to.Item"
"57 to 708.1","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
