"DXXPT71X.Code.or.Value","DXXPT71X.Value.Description","DXXPT71X.Count","DXXPT71X.Cumulative","DXXPT71X.Skip.to.Item"
"184.4 to 828","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
