"DXXPT13Y.Code.or.Value","DXXPT13Y.Value.Description","DXXPT13Y.Count","DXXPT13Y.Cumulative","DXXPT13Y.Skip.to.Item"
"113.2 to 303.4","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
