"DXXPT65Y.Code.or.Value","DXXPT65Y.Value.Description","DXXPT65Y.Count","DXXPT65Y.Cumulative","DXXPT65Y.Skip.to.Item"
"42.6 to 263.7","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
