"CBQ585.Code.or.Value","CBQ585.Value.Description","CBQ585.Count","CBQ585.Cumulative","CBQ585.Skip.to.Item"
"1","Yes",386,386,NA
"2","No",300,686,NA
"7","Refused",0,686,NA
"9","Don't know",0,686,NA
".","Missing",5713,6399,NA
