"DXXPT91X.Code.or.Value","DXXPT91X.Value.Description","DXXPT91X.Count","DXXPT91X.Cumulative","DXXPT91X.Skip.to.Item"
"7.4 to 565.7","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
