"DXXPT79X.Code.or.Value","DXXPT79X.Value.Description","DXXPT79X.Count","DXXPT79X.Cumulative","DXXPT79X.Skip.to.Item"
"320.3 to 959.7","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
