"DXXPT58X.Code.or.Value","DXXPT58X.Value.Description","DXXPT58X.Count","DXXPT58X.Cumulative","DXXPT58X.Skip.to.Item"
"20.4 to 570.8","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
