"DXXPT74Y.Code.or.Value","DXXPT74Y.Value.Description","DXXPT74Y.Count","DXXPT74Y.Cumulative","DXXPT74Y.Skip.to.Item"
"66.1 to 313","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
