"DXXPT34X.Code.or.Value","DXXPT34X.Value.Description","DXXPT34X.Count","DXXPT34X.Cumulative","DXXPT34X.Skip.to.Item"
"56.6 to 556.7","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
