"DXXPT84Y.Code.or.Value","DXXPT84Y.Value.Description","DXXPT84Y.Count","DXXPT84Y.Cumulative","DXXPT84Y.Skip.to.Item"
"59.6 to 292.4","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
