"DXXPT42X.Code.or.Value","DXXPT42X.Value.Description","DXXPT42X.Count","DXXPT42X.Cumulative","DXXPT42X.Skip.to.Item"
"164.4 to 811.6","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
