"DXXPT25Y.Code.or.Value","DXXPT25Y.Value.Description","DXXPT25Y.Count","DXXPT25Y.Cumulative","DXXPT25Y.Skip.to.Item"
"101.1 to 275.6","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
