"DXXPT57Y.Code.or.Value","DXXPT57Y.Value.Description","DXXPT57Y.Count","DXXPT57Y.Cumulative","DXXPT57Y.Skip.to.Item"
"38.4 to 223.9","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
