"DXXPT41X.Code.or.Value","DXXPT41X.Value.Description","DXXPT41X.Count","DXXPT41X.Cumulative","DXXPT41X.Skip.to.Item"
"550.2 to 1137.2","Range of Values",3281,3281,NA
".","Missing",427,3708,NA
