"DXXPT47Y.Code.or.Value","DXXPT47Y.Value.Description","DXXPT47Y.Count","DXXPT47Y.Cumulative","DXXPT47Y.Skip.to.Item"
"97.2 to 340.7","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
