"DXXPT26X.Code.or.Value","DXXPT26X.Value.Description","DXXPT26X.Count","DXXPT26X.Cumulative","DXXPT26X.Skip.to.Item"
"36.9 to 493.7","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
