"DXXPT8X.Code.or.Value","DXXPT8X.Value.Description","DXXPT8X.Count","DXXPT8X.Cumulative","DXXPT8X.Skip.to.Item"
"323.5 to 968","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
