"DXXPT56X.Code.or.Value","DXXPT56X.Value.Description","DXXPT56X.Count","DXXPT56X.Cumulative","DXXPT56X.Skip.to.Item"
"88 to 723.9","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
