"DXXPT9Y.Code.or.Value","DXXPT9Y.Value.Description","DXXPT9Y.Count","DXXPT9Y.Cumulative","DXXPT9Y.Skip.to.Item"
"115.2 to 294.6","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
