"DXXPT12Y.Code.or.Value","DXXPT12Y.Value.Description","DXXPT12Y.Count","DXXPT12Y.Cumulative","DXXPT12Y.Skip.to.Item"
"63.2 to 248","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
