"DXXPT36X.Code.or.Value","DXXPT36X.Value.Description","DXXPT36X.Count","DXXPT36X.Cumulative","DXXPT36X.Skip.to.Item"
"67.5 to 616.1","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
