"DXXPT50X.Code.or.Value","DXXPT50X.Value.Description","DXXPT50X.Count","DXXPT50X.Cumulative","DXXPT50X.Skip.to.Item"
"240 to 883.2","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
