"DXXPT57Y.Code.or.Value","DXXPT57Y.Value.Description","DXXPT57Y.Count","DXXPT57Y.Cumulative","DXXPT57Y.Skip.to.Item"
"68.9 to 254.5","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
