"DXXPT7X.Code.or.Value","DXXPT7X.Value.Description","DXXPT7X.Count","DXXPT7X.Cumulative","DXXPT7X.Skip.to.Item"
"127.1 to 673.6","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
