"DXXPT40Y.Code.or.Value","DXXPT40Y.Value.Description","DXXPT40Y.Count","DXXPT40Y.Cumulative","DXXPT40Y.Skip.to.Item"
"104.9 to 348.8","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
