"DXXPT60X.Code.or.Value","DXXPT60X.Value.Description","DXXPT60X.Count","DXXPT60X.Cumulative","DXXPT60X.Skip.to.Item"
"118.1 to 753.1","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
