"DXXPT25X.Code.or.Value","DXXPT25X.Value.Description","DXXPT25X.Count","DXXPT25X.Cumulative","DXXPT25X.Skip.to.Item"
"41.4 to 496.3","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
