"DXXPT64Y.Code.or.Value","DXXPT64Y.Value.Description","DXXPT64Y.Count","DXXPT64Y.Cumulative","DXXPT64Y.Skip.to.Item"
"49.3 to 293.1","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
