"DXXPT75Y.Code.or.Value","DXXPT75Y.Value.Description","DXXPT75Y.Count","DXXPT75Y.Cumulative","DXXPT75Y.Skip.to.Item"
"62.8 to 249.9","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
