"DXXPT62X.Code.or.Value","DXXPT62X.Value.Description","DXXPT62X.Count","DXXPT62X.Cumulative","DXXPT62X.Skip.to.Item"
"0.9 to 466","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
