"DXXPT60Y.Code.or.Value","DXXPT60Y.Value.Description","DXXPT60Y.Count","DXXPT60Y.Cumulative","DXXPT60Y.Skip.to.Item"
"64.2 to 307.5","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
