"DXXPT16Y.Code.or.Value","DXXPT16Y.Value.Description","DXXPT16Y.Count","DXXPT16Y.Cumulative","DXXPT16Y.Skip.to.Item"
"124.5 to 323.4","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
