"DXXPT58Y.Code.or.Value","DXXPT58Y.Value.Description","DXXPT58Y.Count","DXXPT58Y.Cumulative","DXXPT58Y.Skip.to.Item"
"61.7 to 244.6","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
