"DXXPT77Y.Code.or.Value","DXXPT77Y.Value.Description","DXXPT77Y.Count","DXXPT77Y.Cumulative","DXXPT77Y.Skip.to.Item"
"96 to 346.7","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
