"DXXPT80X.Code.or.Value","DXXPT80X.Value.Description","DXXPT80X.Count","DXXPT80X.Cumulative","DXXPT80X.Skip.to.Item"
"-3.4 to 443.9","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
