"DXXPT53X.Code.or.Value","DXXPT53X.Value.Description","DXXPT53X.Count","DXXPT53X.Cumulative","DXXPT53X.Skip.to.Item"
"42.8 to 544","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
